1.625560718624912226e+01 3.671358380784779940e-01 1.029966687300388317e+00
1.605143850050933452e+01 4.279540229508577154e-01 1.032288778203738877e+00
1.596850597463311594e+01 4.622407691019593257e-01 1.031573553808530663e+00
1.593746610107820416e+01 4.885776820692984690e-01 1.028395509057139945e+00
1.586493324735074140e+01 5.104900144306807608e-01 1.008896821688722412e+00
1.586860772082894577e+01 5.302349764886242767e-01 1.010578578319705212e+00
1.586776009022754330e+01 5.485036284004742857e-01 1.003529319591531355e+00
1.584154554879629373e+01 5.656501414418788620e-01 9.923556669425099841e-01
1.584353345992432160e+01 5.821339810739953879e-01 9.879121790002177717e-01
1.581181211389434971e+01 5.981411069832860417e-01 9.779488273072596272e-01
1.581515164113349492e+01 6.137942194438305021e-01 9.576894945308539464e-01
1.581082402087374739e+01 6.291330165929229778e-01 9.547406738324285547e-01
1.581023025548510397e+01 6.443719645563940057e-01 9.447871079004467321e-01
1.578679040523825527e+01 6.599004636193820383e-01 9.326799669336977017e-01
1.580990577998312574e+01 6.757185250580884928e-01 9.263114282224531593e-01
1.585506032377771923e+01 6.926447144000960066e-01 9.103624127287214263e-01
1.587218366919689139e+01 7.107956152264219840e-01 9.229574208672195468e-01
1.589852775060652768e+01 7.314767644958810600e-01 9.216925118173723286e-01
1.597231331391048492e+01 7.581772389468748319e-01 9.515356260681683276e-01
1.609665982361848791e+01 8.107404040521601907e-01 1.180957599475946473e+00
1.846137954890655664e+01 3.510092688241378545e-01 1.037571444770214235e+00
1.840888265601030227e+01 4.096937584414778732e-01 1.065746550973962092e+00
1.839011023749218054e+01 4.454358547377871846e-01 1.076091026808020157e+00
1.838112838433700347e+01 4.729650377460936639e-01 1.063020385970671278e+00
1.836798812730728514e+01 4.967385521893345479e-01 1.034283201675314734e+00
1.835956045474067722e+01 5.178095110804468160e-01 1.029343034636572840e+00
1.834307344504748372e+01 5.374507594552588863e-01 1.017590120589962677e+00
1.834303579960495512e+01 5.560651813620667294e-01 1.002177580677916735e+00
1.832404321469993747e+01 5.740006529770880217e-01 9.965816278993736566e-01
1.834444794987919281e+01 5.914760122629525441e-01 9.767856257030846923e-01
1.832764293826971880e+01 6.084779232345727262e-01 9.669943492738731772e-01
1.832289687969366554e+01 6.253178379511091789e-01 9.616586142646118551e-01
1.832300801013970926e+01 6.420462111254996440e-01 9.276080210722028596e-01
1.833132026804851478e+01 6.590805336937520797e-01 9.304338130697085152e-01
1.834120156846381988e+01 6.763755944019552713e-01 9.166860714719218262e-01
1.833671861341465714e+01 6.945980352964161719e-01 9.121633875693099247e-01
1.833674261832605623e+01 7.144033993224991885e-01 9.139822240040731405e-01
1.834890409698804348e+01 7.367593647381475153e-01 9.240076198851518985e-01
1.836729032634144332e+01 7.651166070912757133e-01 9.685513281721108703e-01
1.841050952800317830e+01 8.177040268332413930e-01 1.212160342683095360e+00
2.015841465694268209e+01 3.391480895238434545e-01 1.050378745529755520e+00
2.012228591337597905e+01 3.924794069516923112e-01 1.080784613235203473e+00
2.010786251788668721e+01 4.283341301480467767e-01 1.072117419674519789e+00
2.009416592009814195e+01 4.569246621933453212e-01 1.065188481974396417e+00
2.009285559076803906e+01 4.815929859468994212e-01 1.047875114563422416e+00
2.007145792826618447e+01 5.039702290708196752e-01 1.028205347865031927e+00
2.006986770611076309e+01 5.250848451782572646e-01 1.005817811342174073e+00
2.007379579597239072e+01 5.450836589274412614e-01 9.991042001740113587e-01
2.007477237658900648e+01 5.644179930169839210e-01 9.815723741614351683e-01
2.006931451161877433e+01 5.835169504608421764e-01 9.683628207110177577e-01
2.006301292464607045e+01 6.021587297834730679e-01 9.642904188887433392e-01
2.006577220666978789e+01 6.207468599030513401e-01 9.433981206756698601e-01
2.006618531475663048e+01 6.389639990043617379e-01 9.345897694317881754e-01
2.005923916733693346e+01 6.575287410723255066e-01 9.248800542628311527e-01
2.005913406074006389e+01 6.762001934786995294e-01 9.144860057055230751e-01
2.006760554693672560e+01 6.957898288385874208e-01 9.131538567625510083e-01
2.006327532297133232e+01 7.170024076273924241e-01 9.132287291566382192e-01
2.006740892526390851e+01 7.408521517335119322e-01 9.429114187306374406e-01
2.009754922666673949e+01 7.703812545973549586e-01 9.986926262710289492e-01
2.011023165832967052e+01 8.223745615880925230e-01 1.271386446674046766e+00
2.160702969203721580e+01 3.310537240050280827e-01 1.062250522863051660e+00
2.160691960938712697e+01 3.779970379203320130e-01 1.071941194256300189e+00
2.159276642459746043e+01 4.125012795687205691e-01 1.064676476090729684e+00
2.157188309447152008e+01 4.413287405582687617e-01 1.051428023871297412e+00
2.157049533365628591e+01 4.669644955695169686e-01 1.052002031594307718e+00
2.155437152849849269e+01 4.904260901194876787e-01 1.037973142054583686e+00
2.156686688349787673e+01 5.127754687815051504e-01 1.012766558448246812e+00
2.155144654522327841e+01 5.338966824609951978e-01 9.936778830580624833e-01
2.155131498518769817e+01 5.543484032835441777e-01 9.851819162760715454e-01
2.155880660634286983e+01 5.744180921065328294e-01 9.488319759947658749e-01
2.155657718178275317e+01 5.943977201029132518e-01 9.612794284214001284e-01
2.154401205198942293e+01 6.140959463116939521e-01 9.454583133127980599e-01
2.154371658741110096e+01 6.337120348921446711e-01 9.285727919688450127e-01
2.154604479064692413e+01 6.537580604134338724e-01 9.222446613993089404e-01
2.154250589456067289e+01 6.742368623371254310e-01 9.078659787800437142e-01
2.154807675251170451e+01 6.952860188604893521e-01 9.090443841928842472e-01
2.155666511561372900e+01 7.182119987188959609e-01 9.222620290838704493e-01
2.156076241694622908e+01 7.438843903625025344e-01 9.645257417388374277e-01
2.156133660094743831e+01 7.744977477089789453e-01 1.044846264803531710e+00
2.158243228720329299e+01 8.275168215391600635e-01 1.298918258176055440e+00
2.302594848783202153e+01 3.258693241966861276e-01 1.066903574467317872e+00
2.301241259927864036e+01 3.668817951102664732e-01 1.084722925430818830e+00
2.300100750140570938e+01 3.988805370977747677e-01 1.087392241686886196e+00
2.298495035393440489e+01 4.271423306796592878e-01 1.060741672843812822e+00
2.299208898015722013e+01 4.526926738343597378e-01 1.043392065144610692e+00
2.298220324217088972e+01 4.767977186389457667e-01 1.032114367129520982e+00
2.297535669020147964e+01 4.997614193881929623e-01 1.017370705819535370e+00
2.297164547826798042e+01 5.217414764364206592e-01 9.988450933988861635e-01
2.296999466332530915e+01 5.431708886832042893e-01 9.809173592998131630e-01
2.296987365595547104e+01 5.643718532644319552e-01 9.602892241471978618e-01
2.296462763486367820e+01 5.854256914314276417e-01 9.484626424634133857e-01
2.295952250457412447e+01 6.062964607266343453e-01 9.392889164202170571e-01
2.296177232234848020e+01 6.276890812833283428e-01 9.249330217401720011e-01
2.296580269256355322e+01 6.494609652473417594e-01 9.184179510861746332e-01
2.296587153371540069e+01 6.715663514213254803e-01 9.133754513768143068e-01
2.297015238515416513e+01 6.943203051677296900e-01 9.142414223402780538e-01
2.297010248706614277e+01 7.185184834471951554e-01 9.265369606721931550e-01
2.296984468153928560e+01 7.455055807142655366e-01 9.728674045961412942e-01
2.297306282451597781e+01 7.777607808138362611e-01 1.063293308833711759e+00
2.300308393408749907e+01 8.317760586381638399e-01 1.284829697561757467e+00
2.444320664212263949e+01 3.212205913674750501e-01 1.077637222583385901e+00
2.442957652293332060e+01 3.573680028729303015e-01 1.091517216044334271e+00
2.442036627375536995e+01 3.874026978265950882e-01 1.082309799402124684e+00
2.442036531297198465e+01 4.146855526587776564e-01 1.063627231310183552e+00
2.440387079279993898e+01 4.402173855506273936e-01 1.049802897008652591e+00
2.439886492558675002e+01 4.641945051671861333e-01 1.024986506864393299e+00
2.440342295742446055e+01 4.873426668660631456e-01 1.005574391719611382e+00
2.439887088748782062e+01 5.102256971540500841e-01 9.954640818238806865e-01
2.438966072066396151e+01 5.327655020890786908e-01 9.769718501508877218e-01
2.439532398309142991e+01 5.549611461502046428e-01 9.558610384801973225e-01
2.439932836533647631e+01 5.772438162545819873e-01 9.520703224130400155e-01
2.439662260035772334e+01 5.996183911305302816e-01 9.283997471148354164e-01
2.439874347977414715e+01 6.223176693367484802e-01 9.263386669483016922e-01
2.439316877372714742e+01 6.455207436729243353e-01 9.177100755213906114e-01
2.439741610692729523e+01 6.690506457133545970e-01 9.160763643274860701e-01
2.438118845474754082e+01 6.932931166616568275e-01 9.083558806022153931e-01
2.439522108116626242e+01 7.189495210365134392e-01 9.338432200534022565e-01
2.440493651715476275e+01 7.473365127599261859e-01 9.880437123836224300e-01
2.441394874610852384e+01 7.812561528970203284e-01 1.052325654207129979e+00
2.442080376316721058e+01 8.360493777751027977e-01 1.330172607023197617e+00
2.590264557992198036e+01 3.180210622707472790e-01 1.081681885648350994e+00
2.589295904383967795e+01 3.506168598599155306e-01 1.080484598169548782e+00
2.588790740652352440e+01 3.789967179775767248e-01 1.077672273167689987e+00
2.589180113108257331e+01 4.051655272247017825e-01 1.078175060993051604e+00
2.588561299612277011e+01 4.303049587827509348e-01 1.042084457570017886e+00
2.588514277437699818e+01 4.545566837848434849e-01 1.019256153128905718e+00
2.587599541122900959e+01 4.780325837014756107e-01 9.942059200743812442e-01
2.587807309061716055e+01 5.014114319290315924e-01 9.857246777167386620e-01
2.588071516128479388e+01 5.248106450239421461e-01 9.770704049851026696e-01
2.587361975899995414e+01 5.483706486743022968e-01 9.484931097236976028e-01
2.586887740051776774e+01 5.715617670652738402e-01 9.469409793437560952e-01
2.586597741231676295e+01 5.948699648990527500e-01 9.365035282333443734e-01
2.586655275087497685e+01 6.184729558273994732e-01 9.221729171259922531e-01
2.587818951299855286e+01 6.423499573900420812e-01 9.134955938282908194e-01
2.587042423033063443e+01 6.666890286104444341e-01 9.135856986152677273e-01
2.586429992724603011e+01 6.924652016152460510e-01 9.143316148719189407e-01
2.587248114664653897e+01 7.198239338818473998e-01 9.456459187207828521e-01
2.587426884552271034e+01 7.491047532428730671e-01 1.005214608328101056e+00
2.587675833378785839e+01 7.837649977130488610e-01 1.088338099752550914e+00
2.589339275227182924e+01 8.390440832347536571e-01 1.334256587621123424e+00
2.745080837567596177e+01 3.166590049303168453e-01 1.092231290466083582e+00
2.745496398995678078e+01 3.467105305234881030e-01 1.087541817209729089e+00
2.743605833864777921e+01 3.739815525823378950e-01 1.067813333411730126e+00
2.743318265019674485e+01 3.996768238027821885e-01 1.062483940977174468e+00
2.744149352968415201e+01 4.247806752867703262e-01 1.060212139035976664e+00
2.743808085132559071e+01 4.491504949668673197e-01 1.015891478514639346e+00
2.743441831854213575e+01 4.731138741136148851e-01 9.920290964822503499e-01
2.742976402871518360e+01 4.968514901791297733e-01 9.757449312681432119e-01
2.744151507901178633e+01 5.205691300411543487e-01 9.780207679338428495e-01
2.743781184834814013e+01 5.443675363630374742e-01 9.433868989032361263e-01
2.743937212306376239e+01 5.680598050648782982e-01 9.419170049537947120e-01
2.743385119886792722e+01 5.919750076680518891e-01 9.327219339900570949e-01
2.743944226499183969e+01 6.161662406885384247e-01 9.254519433935505246e-01
2.743426253685948524e+01 6.405918069801652681e-01 9.091645300425167386e-01
2.742643182085894082e+01 6.658947276885974764e-01 9.257883321250250930e-01
2.743989212155945268e+01 6.922351164325390993e-01 9.174706439431086213e-01
2.743807059168381457e+01 7.200921513508821148e-01 9.476877085516384192e-01
2.744208625976881777e+01 7.503869816850623486e-01 1.013283295623116809e+00
2.743592009491822026e+01 7.857856149576903926e-01 1.111341302840376466e+00
2.746002380454848790e+01 8.418871091181137079e-01 1.323115972622420644e+00
2.915189595608162421e+01 3.156337220066424143e-01 1.084921730678750418e+00
2.914337762304879220e+01 3.443416183362464911e-01 1.075923997637229013e+00
2.913433819132117009e+01 3.709180639009068692e-01 1.073238343608275969e+00
2.913989751996797395e+01 3.965971669845793079e-01 1.057666309824867090e+00
2.913523000085379522e+01 4.215890220206727768e-01 1.049085468842079205e+00
2.912869077852309374e+01 4.459430618704857130e-01 1.020768387580890391e+00
2.912369900676305434e+01 4.701010637084461208e-01 1.007183650603834746e+00
2.914303122245001632e+01 4.942130394366410773e-01 9.918490408801343694e-01
2.912294983704970264e+01 5.182562626423601326e-01 9.554289250145653334e-01
2.912530197300454660e+01 5.426255155301057398e-01 9.537836709007754266e-01
2.911999694647044734e+01 5.671452129744340986e-01 9.419912281492180961e-01
2.912792487181614831e+01 5.919251495730130097e-01 9.270365454806115402e-01
2.912481002836120325e+01 6.165592231168495196e-01 9.115892596191165209e-01
2.912248874919694686e+01 6.415989007930115173e-01 9.162681035932224161e-01
2.912761504729101247e+01 6.677113783605912456e-01 9.259319117031764579e-01
2.913439348509671589e+01 6.944003949626315064e-01 9.242267421651957360e-01
2.912952682580106867e+01 7.227917747302796680e-01 9.566174860275467040e-01
2.913295587098423667e+01 7.537914708131641106e-01 1.026414303635126313e+00
2.914554683110534583e+01 7.896181668894575179e-01 1.112382434483624616e+00
2.915983842431644391e+01 8.456685963519622318e-01 1.367094233577616613e+00
3.099547379885516207e+01 3.148945393988485941e-01 1.089751169661853369e+00
3.098622874326789400e+01 3.432942158118556519e-01 1.070684030014671384e+00
3.099076793252861250e+01 3.699438505592451132e-01 1.074843126397295290e+00
3.099255924196864598e+01 3.956353950586962709e-01 1.047627536055715680e+00
3.097849175426293300e+01 4.204847240100369477e-01 1.034848903976938184e+00
3.099481049215432549e+01 4.449961606639508127e-01 1.016021799742156340e+00
3.098374574002559712e+01 4.696300023156635417e-01 9.959924505969478536e-01
3.098712400783531962e+01 4.942392678758313895e-01 9.802899191022815817e-01
