,snr,res,dm,mSigma,da,aSigma
32,50.85611702431619,0.3411516165407774,0.03308988955191619,0.00844562609481278,-0.018203888197366437,0.0032347034623625777
33,50.821096881812345,0.4110858186554949,0.005811830450964478,0.007032404312408316,-0.006747780298068176,0.0026792660091302235
34,50.768226277852406,0.4776943920058268,0.0031515189190306075,0.005880413198087904,0.0022475899361375905,0.0022512565969361586
35,50.76195757095269,0.5439127218886861,-0.007719917507102672,0.004948909514626117,0.003991274698337476,0.0018857985018819775
36,50.798175474044136,0.6104936936720615,0.009972489857135863,0.004326969566426625,0.003973274620644026,0.0016391223174688037
37,50.84797099005951,0.6766446625757445,0.005280837209892003,0.003933238384600409,-0.0008079378550640169,0.0014800291188297988
38,50.953901841394135,0.7443108634730979,-0.0014643780430634856,0.003728259828527496,0.0010097935887269961,0.0013914116714163081
39,51.10658582687254,0.8298333034766537,-0.006800105358264752,0.0041156339153559365,-0.004762506783511353,0.0014618491780647674
40,71.01899815764575,0.34116822383373957,0.04858044406516753,0.00651032626661569,-0.024980746562491628,0.0024900339346787988
41,71.0953315230725,0.41402037419561805,0.014621634057892796,0.005330241120903052,-0.007557649664822563,0.0020437055024634266
42,71.16066584600175,0.4821846523682031,-0.00203462837556128,0.004459868790785969,-0.0010003087571342356,0.001694507550579435
43,71.04519136172121,0.5511178525485082,-0.0011728620471053858,0.0038131324712382154,-0.001970722498439754,0.0014487286956763306
44,70.87817716490771,0.6210305527910713,0.004658663894979334,0.0032743957798812267,-6.567896088658623e-05,0.0012455048762390522
45,70.93323863662097,0.6904073826056749,0.0010638824842952865,0.0029369049228383693,-0.0034887828469398474,0.0011134061026226195
46,71.13930113448255,0.7599103365772597,0.005567414199528095,0.0028848817657056046,-0.0030447212145791446,0.001080361657644166
47,71.87980074406097,0.8457010266251731,0.0019430830100364282,0.003018997709479695,-0.006850127850148109,0.0010724006938458263
48,106.7385970388456,0.34874959968620683,0.043841653523273155,0.004735611725855534,-0.024836592964699665,0.0018375233930558556
49,109.3956002043101,0.42687985104931025,0.015459799284226715,0.003759516896854548,-0.011974987874588476,0.0014452126324871568
50,110.27658076238947,0.49495047103045864,0.002224685591662487,0.003239950327698856,-0.006309950864563948,0.0012325536996784336
51,110.60168201779562,0.5635472561616056,-0.00521031615015196,0.0027243629115053162,-0.0036579934427407195,0.0010361792702479303
52,110.24760164250749,0.6353527040633604,-0.0015856808399165728,0.002360254368332395,-0.003792276048342642,0.0008965903717162102
53,110.19725204512876,0.70807061091742,-0.00501700616362033,0.0021682527602578066,-0.0035640708325082706,0.0008280618324608462
54,110.83137260213051,0.7786175590315886,0.004297327832207265,0.0021197383545562194,-0.0038876270992567368,0.0007955034486715779
55,112.33298371532031,0.862378798804027,0.01060771557316223,0.002092240187502813,-0.0056633159400015474,0.0007455147885588111
56,163.65572422089602,0.4023850728474578,0.01723507004235509,0.003125207605205193,-0.01978820664788489,0.001225637732886199
57,184.66190270784003,0.5035576773756407,0.0011106682024928372,0.0022633571301865127,-0.010621385998137974,0.0008831386638525959
58,203.92625553409408,0.5807954745164278,-0.01237086609727859,0.0019265893992089778,-0.005855481151293125,0.0007422056284134461
59,222.3419426178386,0.6502367549298039,-0.010131042682034422,0.0016393877649446852,-0.004106402229268061,0.0006305709136118578
60,240.174750438058,0.7145058902246746,-0.006272386137228268,0.0015116152862327957,-0.003092137371035322,0.0005778976473159422
61,251.4752748566395,0.7733680793950024,-0.002258963093566546,0.0014357841362291597,-0.0021212560401259978,0.0005478848318633139
62,266.4423025277591,0.8297403835561347,0.0021921190113098343,0.0014269615324134382,-0.0008353124257495627,0.0005325359485808315
63,293.7731246480649,0.8948183147091554,,0.001419954626338726,,0.0005054486905498591
